wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
10002305,510050P2009M02550,50ETF沽2020年9月2550,510050.SH,ETF期权,认沽,欧式,2.55,10000,2020-09,2020/2/4 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1556,实物资产,退市,
10002306,510050P2009M02600,50ETF沽2020年9月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2020-09,2020/2/4 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1767,实物资产,退市,
10002307,510050P2009M02650,50ETF沽2020年9月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2020-09,2020/2/4 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1994,实物资产,退市,
10002308,510050P2009M02700,50ETF沽2020年9月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-09,2020/2/4 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.2237,实物资产,退市,
10002333,510050C2004M02700,50ETF购2020年4月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2442,实物资产,退市,
10002334,510050C2004M02750,50ETF购2020年4月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2009,实物资产,退市,
10002335,510050C2004M02800,50ETF购2020年4月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.1651,实物资产,退市,
10002336,510050C2004M02850,50ETF购2020年4月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.1349,实物资产,退市,
10002337,510050C2004M02900,50ETF购2020年4月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.106,实物资产,退市,
10002338,510050C2004M02950,50ETF购2020年4月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0816,实物资产,退市,
10002339,510050C2004M03000,50ETF购2020年4月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0623,实物资产,退市,
10002340,510050C2004M03100,50ETF购2020年4月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.035,实物资产,退市,
10002341,510050C2004M03200,50ETF购2020年4月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0191,实物资产,退市,
10002342,510050P2004M02700,50ETF沽2020年4月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0357,实物资产,退市,
10002343,510050P2004M02750,50ETF沽2020年4月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0463,实物资产,退市,
10002344,510050P2004M02800,50ETF沽2020年4月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0613,实物资产,退市,
10002345,510050P2004M02850,50ETF沽2020年4月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0778,实物资产,退市,
10002346,510050P2004M02900,50ETF沽2020年4月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0981,实物资产,退市,
10002347,510050P2004M02950,50ETF沽2020年4月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.1225,实物资产,退市,
10002348,510050P2004M03000,50ETF沽2020年4月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.1529,实物资产,退市,
10002349,510050P2004M03100,50ETF沽2020年4月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.23,实物资产,退市,
10002350,510050P2004M03200,50ETF沽2020年4月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-04,2020/2/27 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.3146,实物资产,退市,
10002369,510050C2004M02600,50ETF购2020年4月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2020-04,2020/3/2 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2485,实物资产,退市,
10002370,510050C2004M02650,50ETF购2020年4月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2020-04,2020/3/2 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2097,实物资产,退市,
10002371,510050P2004M02600,50ETF沽2020年4月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2020-04,2020/3/2 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0265,实物资产,退市,
10002372,510050P2004M02650,50ETF沽2020年4月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2020-04,2020/3/2 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0381,实物资产,退市,
10002377,510050C2004M03300,50ETF购2020年4月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0061,实物资产,退市,
10002378,510050P2004M03300,50ETF沽2020年4月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-04,2020/3/5 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.361,实物资产,退市,
10002379,510050C2004M03400,50ETF购2020年4月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-04,2020/3/6 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0064,实物资产,退市,
10002380,510050P2004M03400,50ETF沽2020年4月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-04,2020/3/6 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.396,实物资产,退市,
10002385,510050C2004M02500,50ETF购2020年4月2500,510050.SH,ETF期权,认购,欧式,2.5,10000,2020-04,2020/3/17 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2452,实物资产,退市,
10002386,510050C2004M02550,50ETF购2020年4月2550,510050.SH,ETF期权,认购,欧式,2.55,10000,2020-04,2020/3/17 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2111,实物资产,退市,
10002387,510050P2004M02500,50ETF沽2020年4月2500,510050.SH,ETF期权,认沽,欧式,2.5,10000,2020-04,2020/3/17 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.068,实物资产,退市,
10002388,510050P2004M02550,50ETF沽2020年4月2550,510050.SH,ETF期权,认沽,欧式,2.55,10000,2020-04,2020/3/17 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0853,实物资产,退市,
10002393,510050C2003M02400,50ETF购2020年3月2400,510050.SH,ETF期权,认购,欧式,2.4,10000,2020-03,2020/3/19 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.2194,实物资产,退市,
10002394,510050C2003M02450,50ETF购2020年3月2450,510050.SH,ETF期权,认购,欧式,2.45,10000,2020-03,2020/3/19 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.1694,实物资产,退市,
10002395,510050P2003M02400,50ETF沽2020年3月2400,510050.SH,ETF期权,认沽,欧式,2.4,10000,2020-03,2020/3/19 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.0067,实物资产,退市,
10002396,510050P2003M02450,50ETF沽2020年3月2450,510050.SH,ETF期权,认沽,欧式,2.45,10000,2020-03,2020/3/19 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.013,实物资产,退市,
10002397,510050C2004M02400,50ETF购2020年4月2400,510050.SH,ETF期权,认购,欧式,2.4,10000,2020-04,2020/3/19 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2431,实物资产,退市,
10002398,510050C2004M02450,50ETF购2020年4月2450,510050.SH,ETF期权,认购,欧式,2.45,10000,2020-04,2020/3/19 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2031,实物资产,退市,
10002399,510050P2004M02400,50ETF沽2020年4月2400,510050.SH,ETF期权,认沽,欧式,2.4,10000,2020-04,2020/3/19 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0463,实物资产,退市,
10002400,510050P2004M02450,50ETF沽2020年4月2450,510050.SH,ETF期权,认沽,欧式,2.45,10000,2020-04,2020/3/19 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0607,实物资产,退市,
10002401,510050C2006M02400,50ETF购2020年6月2400,510050.SH,ETF期权,认购,欧式,2.4,10000,2020-06,2020/3/19 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.2942,实物资产,退市,
10002402,510050C2006M02450,50ETF购2020年6月2450,510050.SH,ETF期权,认购,欧式,2.45,10000,2020-06,2020/3/19 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.2598,实物资产,退市,
10002403,510050P2006M02400,50ETF沽2020年6月2400,510050.SH,ETF期权,认沽,欧式,2.4,10000,2020-06,2020/3/19 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.0817,实物资产,退市,
10002404,510050P2006M02450,50ETF沽2020年6月2450,510050.SH,ETF期权,认沽,欧式,2.45,10000,2020-06,2020/3/19 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.099,实物资产,退市,
10002405,510050C2009M02400,50ETF购2020年9月2400,510050.SH,ETF期权,认购,欧式,2.4,10000,2020-09,2020/3/19 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.3498,实物资产,退市,
10002406,510050C2009M02450,50ETF购2020年9月2450,510050.SH,ETF期权,认购,欧式,2.45,10000,2020-09,2020/3/19 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.3182,实物资产,退市,
10002407,510050P2009M02400,50ETF沽2020年9月2400,510050.SH,ETF期权,认沽,欧式,2.4,10000,2020-09,2020/3/19 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1161,实物资产,退市,
10002408,510050P2009M02450,50ETF沽2020年9月2450,510050.SH,ETF期权,认沽,欧式,2.45,10000,2020-09,2020/3/19 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1349,实物资产,退市,
10002417,510050C2003M02350,50ETF购2020年3月2350,510050.SH,ETF期权,认购,欧式,2.35,10000,2020-03,2020/3/20 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.219,实物资产,退市,
10002418,510050P2003M02350,50ETF沽2020年3月2350,510050.SH,ETF期权,认沽,欧式,2.35,10000,2020-03,2020/3/20 0:00:00,2020/3/25 0:00:00,2020-03-25,2020-03-26,0.0036,实物资产,退市,
10002419,510050C2004M02350,50ETF购2020年4月2350,510050.SH,ETF期权,认购,欧式,2.35,10000,2020-04,2020/3/20 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.2472,实物资产,退市,
10002420,510050P2004M02350,50ETF沽2020年4月2350,510050.SH,ETF期权,认沽,欧式,2.35,10000,2020-04,2020/3/20 0:00:00,2020/4/22 0:00:00,2020-04-22,2020-04-23,0.0405,实物资产,退市,
10002421,510050C2006M02350,50ETF购2020年6月2350,510050.SH,ETF期权,认购,欧式,2.35,10000,2020-06,2020/3/20 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.2957,实物资产,退市,
10002422,510050P2006M02350,50ETF沽2020年6月2350,510050.SH,ETF期权,认沽,欧式,2.35,10000,2020-06,2020/3/20 0:00:00,2020/6/24 0:00:00,2020-06-24,2020-06-29,0.0838,实物资产,退市,
10002423,510050C2009M02350,50ETF购2020年9月2350,510050.SH,ETF期权,认购,欧式,2.35,10000,2020-09,2020/3/20 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.3573,实物资产,退市,
10002424,510050P2009M02350,50ETF沽2020年9月2350,510050.SH,ETF期权,认沽,欧式,2.35,10000,2020-09,2020/3/20 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1187,实物资产,退市,
10002433,510050C2005M02500,50ETF购2020年5月2500,510050.SH,ETF期权,认购,欧式,2.5,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2377,实物资产,退市,
10002434,510050C2005M02550,50ETF购2020年5月2550,510050.SH,ETF期权,认购,欧式,2.55,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2096,实物资产,退市,
10002435,510050C2005M02600,50ETF购2020年5月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1784,实物资产,退市,
10002436,510050C2005M02650,50ETF购2020年5月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1508,实物资产,退市,
10002437,510050C2005M02700,50ETF购2020年5月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.126,实物资产,退市,
10002438,510050C2005M02750,50ETF购2020年5月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1049,实物资产,退市,
10002439,510050C2005M02800,50ETF购2020年5月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0861,实物资产,退市,
10002440,510050C2005M02850,50ETF购2020年5月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0712,实物资产,退市,
10002441,510050C2005M02900,50ETF购2020年5月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0589,实物资产,退市,
10002442,510050P2005M02500,50ETF沽2020年5月2500,510050.SH,ETF期权,认沽,欧式,2.5,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0727,实物资产,退市,
10002443,510050P2005M02550,50ETF沽2020年5月2550,510050.SH,ETF期权,认沽,欧式,2.55,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0879,实物资产,退市,
10002444,510050P2005M02600,50ETF沽2020年5月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1057,实物资产,退市,
10002445,510050P2005M02650,50ETF沽2020年5月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1277,实物资产,退市,
10002446,510050P2005M02700,50ETF沽2020年5月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1524,实物资产,退市,
10002447,510050P2005M02750,50ETF沽2020年5月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.1816,实物资产,退市,
10002448,510050P2005M02800,50ETF沽2020年5月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2125,实物资产,退市,
10002449,510050P2005M02850,50ETF沽2020年5月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2468,实物资产,退市,
10002450,510050P2005M02900,50ETF沽2020年5月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-05,2020/3/26 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2846,实物资产,退市,
10002469,510050C2005M02450,50ETF购2020年5月2450,510050.SH,ETF期权,认购,欧式,2.45,10000,2020-05,2020/4/2 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2501,实物资产,退市,
10002470,510050P2005M02450,50ETF沽2020年5月2450,510050.SH,ETF期权,认沽,欧式,2.45,10000,2020-05,2020/4/2 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0415,实物资产,退市,
10002471,510050C2005M02950,50ETF购2020年5月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-05,2020/4/8 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0278,实物资产,退市,
10002472,510050P2005M02950,50ETF沽2020年5月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-05,2020/4/8 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2433,实物资产,退市,
10002475,510050C2005M03000,50ETF购2020年5月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-05,2020/4/20 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0083,实物资产,退市,
10002476,510050P2005M03000,50ETF沽2020年5月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-05,2020/4/20 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2351,实物资产,退市,
10002477,510050C2012M02600,50ETF购12月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2474,实物资产,上市,
10002478,510050C2012M02650,50ETF购12月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2263,实物资产,上市,
10002479,510050C2012M02700,50ETF购12月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2055,实物资产,上市,
10002480,510050C2012M02750,50ETF购12月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1817,实物资产,上市,
10002481,510050C2012M02800,50ETF购12月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1616,实物资产,上市,
10002482,510050C2012M02850,50ETF购12月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1427,实物资产,上市,
10002483,510050C2012M02900,50ETF购12月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1258,实物资产,上市,
10002484,510050C2012M02950,50ETF购12月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1115,实物资产,上市,
10002485,510050C2012M03000,50ETF购12月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0989,实物资产,上市,
10002486,510050P2012M02600,50ETF沽12月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1293,实物资产,上市,
10002487,510050P2012M02650,50ETF沽12月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1541,实物资产,上市,
10002488,510050P2012M02700,50ETF沽12月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1777,实物资产,上市,
10002489,510050P2012M02750,50ETF沽12月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2053,实物资产,上市,
10002490,510050P2012M02800,50ETF沽12月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2331,实物资产,上市,
10002491,510050P2012M02850,50ETF沽12月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2652,实物资产,上市,
10002492,510050P2012M02900,50ETF沽12月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2984,实物资产,上市,
10002493,510050P2012M02950,50ETF沽12月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.3439,实物资产,上市,
10002494,510050P2012M03000,50ETF沽12月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-12,2020/4/23 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.372,实物资产,上市,
10002513,510050C2012M02550,50ETF购12月2550,510050.SH,ETF期权,认购,欧式,2.55,10000,2020-12,2020/4/27 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2813,实物资产,上市,
10002514,510050P2012M02550,50ETF沽12月2550,510050.SH,ETF期权,认沽,欧式,2.55,10000,2020-12,2020/4/27 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1195,实物资产,上市,
10002515,510050C2005M03100,50ETF购2020年5月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-05,2020/4/30 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.0011,实物资产,退市,
10002516,510050P2005M03100,50ETF沽2020年5月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-05,2020/4/30 0:00:00,2020/5/27 0:00:00,2020-05-27,2020-05-28,0.2809,实物资产,退市,
10002517,510050C2012M03100,50ETF购12月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-12,2020/4/30 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0607,实物资产,上市,
10002518,510050P2012M03100,50ETF沽12月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-12,2020/4/30 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.3771,实物资产,上市,
10002527,510050C2007M02600,50ETF购2020年7月2600,510050.SH,ETF期权,认购,欧式,2.6,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.2038,实物资产,退市,
10002528,510050C2007M02650,50ETF购2020年7月2650,510050.SH,ETF期权,认购,欧式,2.65,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.154,实物资产,退市,
10002529,510050C2007M02700,50ETF购2020年7月2700,510050.SH,ETF期权,认购,欧式,2.7,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.1174,实物资产,退市,
10002530,510050C2007M02750,50ETF购2020年7月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0869,实物资产,退市,
10002531,510050C2007M02800,50ETF购2020年7月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0621,实物资产,退市,
10002532,510050C2007M02850,50ETF购2020年7月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0427,实物资产,退市,
10002533,510050C2007M02900,50ETF购2020年7月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.029,实物资产,退市,
10002534,510050C2007M02950,50ETF购2020年7月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0198,实物资产,退市,
10002535,510050C2007M03000,50ETF购2020年7月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0136,实物资产,退市,
10002536,510050P2007M02600,50ETF沽2020年7月2600,510050.SH,ETF期权,认沽,欧式,2.6,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0267,实物资产,退市,
10002537,510050P2007M02650,50ETF沽2020年7月2650,510050.SH,ETF期权,认沽,欧式,2.65,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0361,实物资产,退市,
10002538,510050P2007M02700,50ETF沽2020年7月2700,510050.SH,ETF期权,认沽,欧式,2.7,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0486,实物资产,退市,
10002539,510050P2007M02750,50ETF沽2020年7月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0662,实物资产,退市,
10002540,510050P2007M02800,50ETF沽2020年7月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0898,实物资产,退市,
10002541,510050P2007M02850,50ETF沽2020年7月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.1212,实物资产,退市,
10002542,510050P2007M02900,50ETF沽2020年7月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.1599,实物资产,退市,
10002543,510050P2007M02950,50ETF沽2020年7月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.2004,实物资产,退市,
10002544,510050P2007M03000,50ETF沽2020年7月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-07,2020/5/28 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.2463,实物资产,退市,
